"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-842","noun","season","season",,"""NounPPFrame""","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.866572954125517""","dbo:firstAirDate","""""""1-gram"""""""
"lexicalEntry-843","noun","season","season",,"""NounPPFrame""","domain","range","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.866572954125517""","dbo:firstAirDate","""""""1-gram"""""""
"lexicalEntry-844","noun","season of","season of",,"""NounPPFrame""","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.81088886146619""","dbo:firstAirDate","""""""2-gram"""""""
"lexicalEntry-845","noun","season of","season of",,"""NounPPFrame""","domain","range","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.81088886146619""","dbo:firstAirDate","""""""2-gram"""""""
"lexicalEntry-852","noun","digital channel","digital channel",,"""NounPPFrame""","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.778455271927521""","dbo:firstAirDate","""""""2-gram"""""""
"lexicalEntry-853","noun","digital channel","digital channel",,"""NounPPFrame""","domain","range","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.778455271927521""","dbo:firstAirDate","""""""2-gram"""""""
"lexicalEntry-854","noun","series","series",,"""NounPPFrame""","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.771162604362325""","dbo:firstAirDate","""""""1-gram"""""""
"lexicalEntry-855","noun","series","series",,"""NounPPFrame""","domain","range","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.771162604362325""","dbo:firstAirDate","""""""1-gram"""""""
"lexicalEntry-856","noun","transmitter","transmitter",,"""NounPPFrame""","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.750268093584215""","dbo:firstAirDate","""""""1-gram"""""""
"lexicalEntry-857","noun","transmitter","transmitter",,"""NounPPFrame""","domain","range","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.750268093584215""","dbo:firstAirDate","""""""1-gram"""""""
"lexicalEntry-858","noun","station licensed to","station licensed to",,"""NounPPFrame""","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.732388344950037""","dbo:firstAirDate","""""""3-gram"""""""
"lexicalEntry-859","noun","station licensed to","station licensed to",,"""NounPPFrame""","domain","range","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.732388344950037""","dbo:firstAirDate","""""""3-gram"""""""
"lexicalEntry-860","noun","united states","united states",,"""NounPPFrame""","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.73138528308845""","dbo:firstAirDate","""""""2-gram"""""""
"lexicalEntry-861","noun","united states","united states",,"""NounPPFrame""","domain","range","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.73138528308845""","dbo:firstAirDate","""""""2-gram"""""""
"lexicalEntry-862","noun","station licensed","station licensed",,"""NounPPFrame""","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.730252967034414""","dbo:firstAirDate","""""""2-gram"""""""
"lexicalEntry-863","noun","station licensed","station licensed",,"""NounPPFrame""","domain","range","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","""0.730252967034414""","dbo:firstAirDate","""""""2-gram"""""""
